user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
이국선,5,2020년 1월 1일,2020년 1월 3일,써보면 알아요라는 광고카피처럼 요즘 트렌드를 잘 읽고 앞서가는 서비스인듯,answer
Shim Hayoung,1,2020년 1월 1일,2020년 1월 3일,"새벽다섯시에 계속 걸어도 안받아요?? 24시간 서비스라면서? 아침 일곱시반부터는 받네요. 보상요청 내용으로 리뷰달았었습니다. 보시고 그쪽에서 전화하세요. 번호남기고 연락부탁드립니다~ 해서전화하면 늦게받던데요... 직접 전화하세요. 숙소근처에 배달되는데도없고, 식당도 다닫았고, 없고해서 간단하게 먹은거말고....없어요... 나원래 저녁여섯시반부터 예약이엇는데ㅜ 쏘카땜에 유배당한듯함. 나가서 뭐 먹지도못하고... 차로이십분은 나가야되는데. 진짜.... 서비스... 대한민국 일등 카셰어링 서비스라 칭하지 마세요... 제 숙소로 가져다주셧으면 어디놓으셨는지 연락주셔야죠. 앱에도 위치 안뜨고, 주차장이 세갠데 제가 뛰어다니면서 찾나요? 경적은 어디에서나 들을수있는거라고 생각하세요? 건물이 다르면 안들리는데요? 위치는 그냥 간판앞이라뇨... 간판이 한갠지 두갠지도모르고, 네온사인이 어딨는지도 모르는데?",answer
john Youn,1,2020년 1월 1일,2019년 6월 25일,어플 업데이트 할수록 쓰레기가 되가는거 같네요^^ 왜 이용자들 의견을 안듣는건지... 장사 좀 되니까 그런건가?,answer
유정우,5,2020년 1월 1일,2020년 1월 3일,좋아요,answer
지니제니vk,5,2019년 12월 31일,2020년 1월 3일,저는 급할때 여행가서 유용하게 잘사용하고있어요 전국적으로 더많이 쏘카있었음좋겠어요,answer
이재승,5,2019년 12월 31일,2020년 1월 3일,쿠폰사용과 행사를 많이해서 성공적으로 고객을 많이 끌어들임,answer
김민수,5,2019년 12월 31일,2020년 1월 3일,나같은대학생한텐 개꿀딱!!!,answer
손창락,5,2019년 12월 31일,2020년 1월 3일,잘 쓰고 있어요 그런데 차량 이용 대금 뜨는 거 좀 편하게 해줬으면 좋겠어요 차종선택 보험료 장소 결제금액 보고 차종 바꿔볼까 하면 다시 나가서 봐야하는게..,answer
이재원,5,2019년 12월 31일,2020년 1월 3일,차가 필요할 때마다 이용하게 되는데 너무 좋은것 같아요,answer
노영재,5,2019년 12월 31일,2020년 1월 3일,편하게 잘쓰고 있어요^^,answer
HEEJUN SHIN,5,2019년 12월 30일,2020년 1월 3일,쏘카는 좋아요,answer
y y,5,2019년 12월 30일,2020년 1월 3일,쏘굿 조굼 비쌈,answer
정창식,2,2019년 12월 30일,no_answer,부름요금 오른거 보고 경악을 합니다ㅋㅋㅋㅋㅋㅋ,no_answer
조웅제,5,2019년 12월 30일,2020년 1월 3일,편리하고 엄청 좋아요~,answer
younghyun an,3,2019년 12월 30일,no_answer,부름요금 오른거 뭥미 언제부터 개비싸짐,no_answer
