user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
호크크,5,2019년 9월 4일,no_answer,정말 좋은뎅.. 무통장입금 좀 넣어주세요ㅠㅠ 제가 미자여서 잘모르거든요...제발요ㅠㅜ,no_specific_comment,no_answer
민영,2,2019년 9월 2일,no_answer,무통장 입금좀 만들어주세요..!!,no_specific_comment,no_answer
이서연,1,2019년 9월 2일,no_answer,제가 여자친구 팬클럽 가입하려 하는데 로그인이 안되네요 이메일도 제데로 눌렀는데 인증번호 않오고 그레서 지금도 위버스 사용못하고있어요,no_specific_comment,no_answer
lIlIlllIlI,1,2019년 9월 2일,no_answer,잦은 업데이트 뭔 일 있을 때마다 업덱 해야해서 귀찮아요,no_specific_comment,no_answer
유나영,4,2019년 9월 1일,no_answer,무통장입금을 추가해 주세요 학생들은 카드가 없어서 사고 싶어도 못 사요.. 제발 부탁드려요 리뷰 보니까 많은 사람들이 무통장 입금을 원하시는데 제발 부탁드려요...,no_specific_comment,no_answer
?햇살냠냠,3,2019년 9월 1일,no_answer,카드로만 결제가 된다는게 너무 불편하네요.. 무통장입금 결제 수단으로 추가시켜주시면 좋겠네요..,no_specific_comment,no_answer
jin켸진,1,2019년 9월 1일,no_answer,"안들어가져서 지우고 다시깔았더니 로그인도안되요,위버스두요",no_specific_comment,no_answer
연필.,1,2019년 9월 1일,no_answer,자꾸 다시 들어가라고만 뜨고 튕기고요 안 들어가져요. 빨리 고쳐주세요,no_specific_comment,no_answer
하만tv,1,2019년 9월 1일,no_answer,앱을 자꾸 재실행을 하라 그러고 참... 앱 점검은 여러번 하시면서 이런거 하나 관리를 못하시네요. 이럴거면 애초에 위플리 앱은 왜 만들었습니까? 그냥 빅히트샵으로 계속 이어가시지;;,no_specific_comment,no_answer
김은영,1,2019년 9월 1일,no_answer,들어갈려고하면 계속 튕기네요...,no_specific_comment,no_answer
홍련,1,2019년 9월 1일,no_answer,업데이트 하고 다시 들어가려는데 계속 'please try again' 뜨면서 튕겨요;;,no_specific_comment,no_answer
강정원,1,2019년 9월 1일,no_answer,로그인도 안되고ㅡㅡ 무통장도 없고 체크카드에 IBK도 없고 그냥 전으로 돌아가주세요 불편해서 못쓰겠어요ㅡㅡ,no_specific_comment,no_answer
Jiwon Park,1,2019년 8월 31일,no_answer,계속 비번 새로 만들어도 틀린거라며 안되네요,no_specific_comment,no_answer
아미,2,2019년 8월 31일,no_answer,나눠져 있느건 좋은데 제에에에에에에발라라라 무통장입금 좀 추가 해주세요 카드 결제 너무 불편해요 제발 이것 때문에 예약판매 상품 품절되서 못 살것같아요 제발 무통장입금 추가 해주시길,no_specific_comment,no_answer
박정옥,3,2019년 8월 30일,no_answer,"음.. 왜 로그인이 안될까요...회원가입할때는 계속 이메일 전달만 뜨고 더이상 진행이안되요ㅠㅠ 진짜 미밤이 사고싶은데,...ㅠㅠ 어떡해좀 해주실구없나요",no_specific_comment,no_answer
이재은,2,2019년 8월 29일,no_answer,무통장입금할수있게 만들어주세요ㅠ 너무 불편합니다,no_specific_comment,no_answer
jjsiky j,2,2019년 8월 29일,no_answer,굿즈는 일본식 단어 입니다.차라리 MD라고 쓰시는게 어떠세요,no_specific_comment,no_answer
쥐민씌,1,2019년 8월 28일,no_answer,무통장입급좀 만들어주세요 아니 미성년자는 사지말아야하나요? 무통장입급이 없을거면 왜 이런앱을 만들어요? 아~ 우린 뭐 짝퉁만사라는건가요?,no_specific_comment,no_answer
윤국현,5,2019년 8월 28일,no_answer,좋아요오옹굿,no_specific_comment,no_answer
지나가는 아미,1,2019년 8월 28일,no_answer,이거 이메일이 안와요..트위터로 하든 구글로 하든안됩니다...어떻게 좀 해주세요...,no_specific_comment,no_answer
현의진,2,2019년 8월 27일,no_answer,카드결제밖에 없다는 것도 그렇고 pc에서는 안 되는 게 제일 별로인 것 같아요 스마트폰 없는 사람들은 어쩌라는 건지ㅋㅋㅋㅌㅋㅋ,no_specific_comment,no_answer
쪼꼬Dark,5,2019년 8월 27일,no_answer,최고,no_specific_comment,no_answer
빛냥이,3,2019년 8월 27일,no_answer,이거 이메일 인증이 않돼요ㅠㅠ,no_specific_comment,no_answer
송월,3,2019년 8월 27일,no_answer,제발 한꺼번에 주문할 수 있게 해주세요ㅠ 배송비ㅠ,no_specific_comment,no_answer
나나,5,2019년 8월 27일,no_answer,보라해,no_specific_comment,no_answer
··,1,2019년 8월 27일,no_answer,거의 반 이상이 품절이네요. 굿즈좀 더 만들어주시던가 품절인 상품들은 없애주세요,no_specific_comment,no_answer
