user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
고영준,1,2019년 5월 2일,2019년 5월 2일,아니 솔직히 광고 처럼 그런사람 아무도 없고 정말로 친구를 만드는 어플인지 현질을 해서 여자를 찾으라난건지 정말로 이해 하지 못할 어플 인거 같아요 .. 솔직히 친구 찾기 어플인데 이상한 사람은 많고 이해 하지 못할 사람들도 있고 .. 욕.이나 비난이 너무 많아서 어플을 하고 싶지 않아요 저에 생각은 그렇습니다 ..,no_specific_comment,answer
김성민,1,2019년 5월 2일,2019년 5월 2일,허위로신고하는거 어떻게 하던가 하세요 피해자가 한둘이 아니네 허위신고 확인도안하고 그냥 냅다 모욕으로 정지때리지말고요 답답허네ㅋㅋ,no_specific_comment,answer
은하마마,1,2019년 5월 2일,2019년 5월 2일,어떤 새끼가 나 신고함.,no_specific_comment,answer
박지노,1,2019년 5월 2일,2019년 5월 2일,아자르팀 허위신고좀 제대로 잡아주세요 개선좀 시켜주세요 뭔가 조치좀 취해주세요 뭔 사유가 욕설 이라니 아무말도 안했는데나 꼭 한국만 신고 당함 거의 다들 허위로 신고 당하고 그냥 신고 해도 보니 정지 먹히는거 같은데 제대로 답변좀 주세요 허위 신고 꼭좀 잡아주세요 조취좀 취해주세요,no_specific_comment,answer
서강민,1,2019년 5월 2일,2019년 5월 2일,아니 아무것도 안했는데 정지를 먹었네요...,no_specific_comment,answer
Oh my god김치!,1,2019년 5월 1일,2019년 5월 2일,"아니 이유없이 정지먹는건 뭐죠..? 제가 한번 정지먹어봐서 조심히 앞으론 정지안먹어야겠다는생각으로 얼굴만 보여주면서 인사같은거나 했는데 왜 신고를 먹어..,;;신기한건 그걸 또 정지먹여버리네..? 하정말로 이댓글보면 제가 정지먹을 정확한 이유나 그 영상통화 내용좀 보여주세요 제가 정지먹을 짓을했는지요.그냥 귀찮아서 신고들어오면 싹다 정지먹이는거 같은데 그러지마세요 억울합니다 저 정지 풀어주시면 답글좀 남겨주세요",no_specific_comment,answer
민정김,2,2019년 5월 1일,2019년 5월 2일,유부남이 솔로인척 접근해서 만나려고 했어요ㄷㄷ,no_specific_comment,answer
최병철,5,2019년 4월 30일,2019년 5월 2일,근데... 남자가 막 저한테 남자몸에 있는것을 보고 깜놀!,no_specific_comment,answer
아초옹,1,2019년 4월 30일,2019년 5월 2일,아니 일처리가 왜 이래요? 어떤 여성분한테 운영자이시나요 라고했다고 정지때려버리는데,no_specific_comment,answer
천상,1,2019년 4월 30일,2019년 5월 2일,프로필 사진은 강아지 사진이고 영상은 저녁이라 아모것도안보이는상태에서 노래듣는게 어긋나는 행동인가요? 이해할수없는 말씀을하시는거같은데 어긋나는 행동 기준이 멉니까? 그런걸 명시해두셔야죠 불끄고 노래듣고있다가 정지먹어서 다신하기싫어집니다,no_specific_comment,answer
최정윤,1,2019년 4월 30일,2019년 4월 30일,갑자기 정기결제권이 모지ㅡㅡ환불해주세요,no_specific_comment,answer
하율,1,2019년 4월 29일,2019년 4월 30일,여기 변태도 있는것 같앙요,no_specific_comment,answer
권나린,2,2019년 4월 29일,2019년 4월 30일,...할게없다...,no_specific_comment,answer
이귱ᆞᄀᄂ,1,2019년 4월 29일,2019년 4월 29일,순고추밭,no_specific_comment,answer
김또깡,1,2019년 4월 28일,2019년 4월 29일,전부다 남자~~~노잼,no_specific_comment,answer
종각,1,2019년 4월 27일,2019년 4월 29일,아니 ㅋㅋㅋㅋㅋ진짜 아무짓도 안햇는데 신고먹고 또 그걸 검토한다고 못쓰게하네 실환가;;,no_specific_comment,answer
아연 * ́θ`ノ,1,2019년 4월 27일,2019년 4월 29일,"후 ,, 자꾸 잠지 ?? 그러는데 변태들 진짜 많아요 깔지마여 ,, 10명중에 8명 ??이 변태예요 ,,",no_specific_comment,answer
is dan,1,2019년 4월 27일,2019년 4월 29일,한국남자 같은 남자보면 욕설 시비거는 것들 있음. 한국여자 대부분 본인얼굴 다가리거나 눈만 내밀고 시작 라디오방송인가.. 랜덤돌리면 터키 인도 이집트 등 이쪽 나라 엄청 걸리고 동양인비하 많이함 신고해도 안먹힘. 간간히 옷벗고 본인 성기보여주는 남자나 가슴보여주는 여자들 있음 한국사람은 신고하면 먹히는듯한데 외국애들 신고해도 계속 보임. 아르헨여자 첨 볼땐 얼굴 보이다가 삼십분뒤 다시 매칭됬을때 옷벗고 가슴보여주고 있길래 웃었더니 곧 내가 정지댐 응?ㅋㅋㅋ백날 이거써도 보니까 이어플은 죄다 모든사람한테 메크로 똑같은 답변 달기해서 ...전체 리뷰,한국남자 같은 남자보면 욕설 시비거는 것들 있음. 한국여자 대부분 본인얼굴 다가리거나 눈만 내밀고 시작 라디오방송인가.. 랜덤돌리면 터키 인도 이집트 등 이쪽 나라 엄청 걸리고 동양인비하 많이함 신고해도 안먹힘. 간간히 옷벗고 본인 성기보여주는 남자나 가슴보여주는 여자들 있음 한국사람은 신고하면 먹히는듯한데 외국애들 신고해도 계속 보임. 아르헨여자 첨 볼땐 얼굴 보이다가 삼십분뒤 다시 매칭됬을때 옷벗고 가슴보여주고 있길래 웃었더니 곧 내가 정지댐 응?ㅋㅋㅋ백날 이거써도 보니까 이어플은 죄다 모든사람한테 메크로 똑같은 답변 달기해서 답이없음. 안함 ㅅㄱ,answer
국드레곤,1,2019년 4월 27일,2019년 4월 29일,vip 체험 해지를 못해서 이제했어요 메일도드렸는데 결제가 되었네요 환불해주세요,no_specific_comment,answer
이승욱,1,2019년 4월 27일,2019년 4월 29일,아자르 오랫동안 이용했는데 또 허위 신고 때문에 30일정지 먹었네요.. 부적절한 행동 때문이라는데 저는 아무것도 안했는데 정지먹었네요.. 얼른 풀어 주시길 바랍니다.,no_specific_comment,answer
김광현,1,2019년 4월 27일,2019년 4월 29일,아니 7일무료 안지났는데 왜결제됨? 환불해줘요 일수로 7일됬다고 바로결제해버리네,no_specific_comment,answer
정하은,1,2019년 4월 27일,2019년 4월 29일,여자분들 그냥 하지마세요~녹화하고 텀블러에 유출많네요^^얼굴가리고하세요 안전히,no_specific_comment,answer
김석재,5,2019년 4월 26일,2019년 4월 29일,넘죠아여,no_specific_comment,answer
Iren e,3,2019년 4월 26일,2019년 4월 29일,전면 카메라 화질좀 올려주세요,no_specific_comment,answer
휘주윤,2,2019년 4월 26일,no_answer,음~~~~ㅇ,no_specific_comment,no_answer
최단비,3,2019년 4월 24일,no_answer,갤럭시폰 기종에도 넘기기 기능 있으면 좋겠어요 그 외엔 재밌게 놀고있습니다^^*,no_specific_comment,no_answer
조민호,5,2019년 4월 24일,2019년 4월 24일,개좋음 러시아 엘프녀 영어로 이빨까서 친구먹음ㅋ 감사합니다 ㅋ 꿀잼,no_specific_comment,answer
힙합계란은,1,2019년 4월 23일,2019년 4월 24일,개인정보 많이유출되나요? 잠시깔았다가 어떤사람얼굴보이길래 지웠는데 설마 지워지면 지워진거겠죠 ? 아직까지 막제얼굴이 그대로 나오는건아니겠죠?불안불안하네요,no_specific_comment,answer
